,Unnamed: 0,steamId,title,history_link,required_age,is_free,controller_support,release_date,category.Single-player,category.Multi-player,category.PvP,category.Online PvP,category.Shared/Split Screen PvP,category.Co-op,category.Online Co-op,category.Shared/Split Screen Co-op,category.Shared/Split Screen,category.Steam Achievements,category.Full controller support,category.Steam Trading Cards,category.Steam Cloud,category.Remote Play on TV,category.Remote Play Together,genre.Action,genre.Indie,developer,publisher,supported_language.English,category.Partial Controller Support,genre.RPG,category.Remote Play on Phone,category.Remote Play on Tablet,category.In-App Purchases,genre.Adventure,genre.Simulation,genre.Strategy,genre.Casual,category.For one player,category.For multiple players,category.Cooperative game,category.Cooperative (online),category.Controller (fully),category.Collectible cards,category.Subtitles available,category.Remote Play on the tablet,genre.Action games,genre.Early Access,category.Cross-Platform Multiplayer,category.Steam Leaderboards,category.One player,category.Multiplayer,category.Full compatibility with control,category.Remote Play no celular,category.Remote Play no tablet,category.Remote Play na TV,category.Stats,fullgame,category.Downloadable Content,category.Captions available,category.Steam Workshop,category.Includes level editor,category.LAN Co-op,category.LAN PvP,category.steam cloud,category.MMO,genre.Massively Multiplayer,genre.Sports,category.VR Support,category.Single player,category.PvP in share / split screen,category.Shared/split screen,category.Crossplat multiplayer,category.Steam Achievement,category.Steam Trading Card,category.Steam turn notification,category.Remote Play on your tablet,genre.strategy,category.SteamVR Collectibles,genre.Adventure games,genre.Role-playing games,genre.Racing,category.Valve Anti-Cheat enabled,category.Steam cloud,category.Remote Play on your smartphone,category.Against players,category.Against players (online),genre.Multiplayer games,genre.Simulators,category.Commentary available,category.Cooperation,genre.action,genre.Free to Play,category.Against players (LAN),category.Against players (general screen),category.Cooperative (LAN),category.Co-op (general screen),category.General screen,category.Cross-platform play,category.Steam Turn Notifications,supported_language.Russian,supported_language.German,supported_language.French,supported_language.Italian,genre.Race,category.Partial controller support,genre.simulation,genre.Design & Illustration,genre.Web Publishing,genre.Casual games,genre.Animation & Modeling,genre.Game Development,genre.Accounting,genre.Audio Production,genre.Education,genre.Photo Editing,genre.Software Training,genre.Utilities,genre.Video Production,genre.Violent,number_of_demos,num_of_game_videos,num_of_dlc,num_of_packages_game_is_in,metacritic_score,windows_supported,mac_supported,linux_supported,total_steam_recommendations
702,702,702890,BlazBlue: Cross Tag Battle,https://isthereanydeal.com/game/blazbluecrosstagbattle/history/,0,False,full,2019-11-20,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,Arc System Works,Arc System Works,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,13,3,,1,0,0,2413.0
703,703,746940,Nippon Marathon,https://isthereanydeal.com/game/nipponmarathon/history/,0,False,full,2018-12-17,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,Onion Soup Interactive,PQube Limited,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,1,2,,1,1,0,211.0
704,704,496300,Kingdom: New Lands,https://isthereanydeal.com/game/kingdomnewlands/history/,0,False,full,2016-08-09,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,Noio,Raw Fury,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,2,2,,1,1,1,6905.0
705,705,481180,System Crash,https://isthereanydeal.com/game/systemcrash/history/,0,False,,2016-08-01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Rogue Moon Studios,Rogue Moon Studios,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2,1,,1,0,0,200.0
706,706,1930,Two Worlds Epic Edition,https://isthereanydeal.com/game/twoworldsepicedition/history/,0,False,,2009-04-30,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,Reality Pump Studios,Topware Interactive,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,3,2,0.65,1,1,1,2070.0
707,707,1150080,Azur Lane: Crosswave,https://isthereanydeal.com/game/azurlanecrosswave/history/,0,False,full,2020-02-13,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,IDEA FACTORY,Idea Factory International,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,8,1,,1,0,0,6014.0
708,708,57300,Amnesia: The Dark Descent,https://isthereanydeal.com/game/amnesiadarkdescent/history/,0,False,full,2010-09-08,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,Frictional Games,Frictional Games,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0.85,1,1,1,15292.0
709,709,360430,MAFIA III,https://isthereanydeal.com/game/mafiaiii/history/,18,False,full,2020-05-19,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,Hangar 13,2K,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,2,0.62,1,1,0,23089.0
710,710,526160,The Wild Eight,https://isthereanydeal.com/game/wildeight/history/,0,False,full,2019-10-03,True,True,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,FNTASTIC,HypeTrain Digital,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,1,,1,0,0,5397.0
711,711,319850,Bridge Constructor Medieval,https://isthereanydeal.com/game/bridgeconstructormedieval/history/,0,False,,2014-09-15,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,ClockStone,Headup Games,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,3,,1,1,1,177.0
712,712,1538400,Orbatron,https://isthereanydeal.com/game/orbatron/history/,0,False,,2021-03-01,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Tobias Miller,Tobias Miller,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,,1,0,0,
713,713,360830,Yooka-Laylee,https://isthereanydeal.com/game/yookalaylee/history/,0,False,full,2017-04-11,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,Playtonic Games,Team17 Digital Ltd,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,2,2,0.73,1,1,1,2249.0
714,714,513610,Madrobot X,https://isthereanydeal.com/game/madrobotx/history/,0,False,full,2016-09-21,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,NetoX,Sometimes You,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,1,1,
715,715,289480,The Tomorrow War,https://isthereanydeal.com/game/tomorrowwar/history/,0,False,,2014-04-03,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,CrioLand,1C Entertainment,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,
716,716,647830,LEGO® Marvel Super Heroes 2,https://isthereanydeal.com/game/legomarvelsuperheroesii/history/,0,False,full,2017-11-14,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,TT Games,Warner Bros. Interactive,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,11,2,,1,0,0,4277.0
717,717,758190,Dragon Cliff,https://isthereanydeal.com/game/dragoncliff/history/,0,False,,2018-05-11,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,Meta Interaction,Meta Interaction,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,5549.0
